pid,label
70445,0.00469
70447,0.000179
70450,0.01544
70451,0.000317
70452,0.013186
70453,0.001665
70455,0.002722
70456,0.001048
70458,0.013203
70461,0.791849
70462,0.002528
70465,0.000118
70466,0.071523
70468,0.00423
70471,0.000873
70473,0.005173
70474,0.018499
70475,0.005344
70476,0.018439
70477,0.000627
70479,0.007384
70481,0.009005
70482,0.002069
70483,0.002489
70484,0.004774
70485,0.000643
70486,0.024726
70487,0.002624
70488,0.023827
70489,0.003818
70490,0.00335
70491,0.001913
70492,0.00103
70495,0.002499
70496,0.000838
70497,0.001289
70498,0.000904
70499,0.005096
70500,0.003422
70503,0.006105
70504,0.005661
70505,0.002543
70506,0.001213
70507,0.000234
70508,0.000747
70512,0.004306
70513,0.002069
70515,0.001057
70517,0.001372
70518,0.000717
70519,0.000966
70520,0.003972
70521,0.000846
70522,0.000407
70523,0.000395
70525,0.004205
70526,0.005926
70529,0.001775
70530,0.002436
70533,0.01597
70534,0.000585
70535,0.000762
70537,0.016396
70539,0.044918
70541,0.01106
70545,0.010687
70547,0.001784
70554,0.004424
70556,0.002578
70558,0.705262
70559,0.601029
70560,0.00475
70561,0.060732
70562,0.858587
70563,0.013895
70564,0.001838
70565,0.125959
70566,0.000753
70567,0.00992
70568,0.003038
70571,0.615168
70572,0.000869
70576,2.7e-05
70577,0.011772
70578,0.008702
70580,0.001275
70581,0.002546
70582,0.001688
70583,0.006689
70584,0.000779
70585,0.005577
70586,0.000898
70588,0.009741
70589,0.001053
70592,0.003513
70593,0.014968
70596,0.004745
70598,7e-05
70601,0.000404
70603,0.010409
70604,0.002531
70606,0.000288
70607,0.005235
70609,0.00116
70612,0.001608
70613,0.112255
70614,0.001789
70615,0.004323
70616,0.004984
70624,0.001865
70629,0.004287
70631,0.351765
70632,0.001706
70633,0.001571
70634,0.007968
70635,0.013822
70636,0.00291
70637,0.001437
70638,0.000417
70642,0.039665
70645,0.029146
70647,0.397566
70650,0.259891
70652,0.001082
70653,0.139615
70656,0.001938
70657,0.000995
70658,0.004862
70659,0.016315
70662,0.044076
70669,0.002702
70670,0.010597
70671,0.00717
70673,0.000388
70676,0.002954
70677,0.005377
70678,0.000503
70680,0.001977
70684,0.30858
70685,0.004019
70688,0.000465
70691,0.013506
70693,0.000863
70694,0.002131
70695,0.005102
70697,0.013133
70699,0.024751
70702,0.210064
70704,0.001291
70705,0.004306
70706,0.002326
70708,0.001343
70709,0.004807
70716,0.011633
70717,0.346385
70718,0.008695
70719,0.005879
70721,0.002448
70722,0.000433
70724,0.000583
70726,0.002009
70727,0.005483
70728,0.003488
70730,0.001782
70733,0.003619
70735,0.58336
70736,0.026696
70737,0.016232
70738,0.000789
70739,0.001066
70743,0.012539
70745,0.198269
70747,0.003604
70750,0.010054
70751,0.003803
70752,0.000845
70755,0.000383
70756,0.070287
70758,0.004771
70759,0.022581
70760,0.002644
70763,0.001613
70765,0.000492
70766,0.000634
70768,0.001188
70770,0.000569
70771,0.001111
70773,0.00142
70774,0.012169
70775,0.001447
70776,0.000589
70777,0.003148
70778,0.000772
70780,0.011883
70783,0.002799
70784,0.295953
70786,0.01087
70787,0.006882
70788,0.004277
70790,0.001487
70792,0.002162
70793,0.001271
70794,0.001518
70797,0.000116
70798,0.000665
70800,0.00368
70803,0.001181
70804,0.011541
70805,0.000259
70812,0.001746
70813,0.001112
70814,0.009446
70815,8.1e-05
70817,0.01655
70818,0.022896
70820,0.001819
70821,0.005699
70822,0.011079
70823,0.001459
70825,0.081113
70826,0.003549
70828,0.005635
70831,0.002568
70833,0.009849
70834,0.006363
70835,0.002066
70836,0.003985
70840,0.002407
70841,0.008276
70842,0.00144
70844,0.013406
70846,0.029856
70847,0.000965
70848,0.00219
70849,0.004033
70850,0.669615
70851,0.001478
70853,0.064887
70854,0.001025
70855,0.003292
70860,0.000168
70862,0.001158
70864,0.002285
70867,0.001146
70868,0.002129
70869,8.4e-05
70870,0.000676
70871,0.001286
70872,0.003462
70873,0.000926
70874,0.001285
70876,0.002589
70877,0.002051
70878,0.000102
70879,0.000357
70880,0.846176
70881,0.000843
70882,0.001135
70883,0.002026
70884,0.000727
70885,0.00234
70886,5.5e-05
70887,0.001581
70888,0.021059
70889,0.011955
70890,0.0042
70891,0.008369
70892,0.001611
70893,0.000987
70894,0.002414
70898,0.000542
70900,0.001053
70902,0.000486
70903,0.006576
70905,0.009479
70906,0.011613
70907,0.554741
70908,0.002462
70909,0.011352
70910,0.288134
70912,0.001697
70916,0.004545
70917,0.00037
70918,0.002989
70920,0.001877
70921,0.003975
70923,0.002017
70924,0.076471
70925,0.011755
70928,0.150535
70930,0.029923
70934,0.026523
70940,0.000917
70946,0.004054
70947,0.010067
70948,0.006238
70949,0.003414
70950,0.002738
70952,0.003733
70953,0.001775
70954,0.002882
70956,0.002975
70957,0.033092
70958,0.010789
70959,0.004319
70960,0.01572
70963,0.005882
70964,0.001365
70965,0.00139
70967,0.001377
70976,0.00317
70979,0.000206
70981,0.00844
70982,0.004516
70983,0.000225
70985,0.000587
70987,0.002046
70988,0.001305
70989,0.004577
70991,0.001977
70993,0.474377
70994,0.119487
70999,0.000406
71001,0.001479
71002,0.002215
71005,0.003221
71006,0.000958
71008,0.00197
71009,0.004349
71010,0.000355
71012,0.00335
71015,0.001428
71017,0.000784
71019,0.000805
71020,0.002859
71026,0.008354
71027,0.020237
71028,0.001857
71029,0.000832
71030,0.327943
71033,0.000669
71035,0.001498
71036,0.004743
71038,0.465496
71039,0.001241
71040,0.001867
71043,0.001142
71045,0.000986
71047,0.014008
71048,0.04847
71049,0.00364
71052,0.00054
71057,0.00112
71058,0.002642
71059,0.002324
71061,0.01598
71062,0.002179
71063,0.00305
71066,0.001989
71067,0.003304
71068,0.000543
71071,0.000837
71072,0.001998
71074,0.000819
71076,0.526866
71077,0.001109
71078,0.001334
71079,2.9e-05
71081,0.008703
71082,0.000157
71083,0.001005
71084,3e-06
71085,0.00946
71086,0.005836
71087,0.005612
71088,0.002662
71090,0.001291
71091,0.002219
71092,0.007462
71093,0.074937
71095,0.005374
71096,0.01398
71098,0.064405
71099,0.001529
71100,0.023422
71101,0.022689
71102,0.012404
71103,0.001255
71105,0.003191
71106,0.001798
71108,0.001741
71113,0.003309
71114,0.017342
71116,0.00318
71120,0.018189
71122,0.007258
71123,0.012165
71124,0.006331
71126,0.000628
71127,0.022552
71129,0.000627
71134,0.001429
71135,0.020722
71136,0.001635
71137,0.001455
71138,0.008763
71139,0.002828
71141,0.01253
71143,0.005748
71144,0.004852
71145,0.005484
71146,0.363496
71148,0.000336
71149,0.001173
71150,0.01107
71151,0.000665
71152,0.000123
71154,0.000483
71155,0.000547
71156,0.002091
71157,0.000373
71158,0.000407
71159,0.042758
71160,0.021421
71161,0.003619
71162,0.002779
71163,0.001837
71164,0.003847
71165,0.005973
71167,0.001809
71169,0.000745
71170,0.003322
71172,0.001501
71175,0.005261
71176,0.009558
71177,0.001129
71178,0.012135
71181,0.288889
71182,0.036643
71183,0.669127
71186,0.001729
71188,0.001862
71190,0.000221
71193,0.002331
71195,0.001225
71196,0.005533
71197,0.000144
71200,0.001704
71201,0.002779
71202,0.002485
71203,0.003691
71204,0.001194
71209,0.001591
71210,0.001447
71211,0.00092
71214,0.017251
71215,0.001621
71216,0.003453
71219,0.002474
71220,0.000431
71221,0.000954
71222,0.007875
71223,0.017086
71224,0.474817
71225,0.007456
71227,0.00501
71228,0.00087
71229,0.008949
71230,0.002305
71231,0.003524
71232,0.006238
71234,0.338098
71235,0.006149
71236,0.003073
71239,0.001822
71241,0.007016
71242,0.000253
71243,0.011196
71245,0.001631
71246,7.3e-05
71247,0.001106
71249,0.00036
71250,0.005957
71251,0.0055
71252,0.005838
71253,0.002557
71254,0.006998
71256,0.00183
71257,0.013234
71260,0.005026
71262,0.014408
71263,0.000905
71266,0.00385
71268,0.000775
71269,0.921974
71270,0.0007
71271,0.0016
71273,0.003254
71274,0.006063
71275,0.001878
71276,0.000467
71277,0.001972
71278,0.001692
71279,0.027955
71280,0.003736
71283,0.006129
71286,0.012501
71287,0.004582
71291,0.000852
71292,0.001544
71293,0.003211
71295,0.022471
71301,0.000389
71302,0.003076
71303,0.004797
71304,0.006868
71306,0.018893
71307,0.003296
71308,0.004821
71309,0.006261
71312,0.00787
71315,0.001145
71316,0.000643
71319,0.001084
71322,0.001324
71323,0.001725
71325,0.004698
71326,0.003329
71327,0.6922
71329,0.002808
71332,0.000432
71334,0.001663
71335,0.000995
71338,0.002751
71339,0.002403
71341,0.001163
71342,0.051514
71345,0.000922
71346,0.022473
71347,0.000151
71351,0.553659
71355,0.024911
71357,0.006011
71358,0.00523
71361,0.01314
71362,0.009427
71365,0.016862
71366,0.005017
71369,0.001928
71371,0.002857
71373,0.00024
71374,0.002026
71375,0.009
71376,0.001475
71377,0.005003
71379,0.00231
71380,0.005008
71382,0.000759
71383,0.002944
71385,0.00062
71386,0.002514
71387,0.00231
71388,0.002841
71390,0.436151
71391,0.004796
71392,0.005876
71397,0.000343
71398,0.005655
71399,0.001663
71401,0.007073
71402,0.002215
71406,0.005362
71409,0.001892
71412,0.000778
71414,0.000192
71415,0.002174
71416,0.001253
71418,0.00048
71421,0.001101
71425,0.001539
71426,0.004096
71430,0.000255
71432,0.010512
71433,0.782608
71436,0.746501
71440,6.6e-05
71443,0.007477
71449,0.000483
71451,0.006366
71452,0.001362
71456,0.462705
71459,0.009475
71460,0.000887
71462,0.002234
71464,0.006467
71469,0.022504
71472,0.001081
71474,0.001039
71476,0.002533
71477,0.014018
71478,0.002392
71479,0.0156
71480,0.00646
71481,0.012896
71482,0.001356
71487,0.644178
71489,0.014078
71490,0.004264
71491,0.002363
71493,0.001275
71494,0.005976
71495,0.000289
71497,0.002265
71498,0.000768
71499,0.005894
71501,0.004518
71502,0.010291
71505,0.010369
71506,0.00589
71509,0.124606
71510,0.000918
71511,0.005182
71512,0.000915
71513,0.000165
71515,0.004892
71516,0.003677
71518,0.001544
71521,0.004068
71522,0.001939
71523,0.00179
71525,0.008099
71530,0.009147
71531,0.009805
71533,0.036345
71534,0.001382
71535,0.001435
71536,0.002151
71537,0.003618
71538,0.013041
71541,0.003233
71543,0.152821
71544,0.001587
71548,0.002644
71549,0.001651
71551,0.02112
71552,0.001437
71554,0.001182
71556,0.000997
71559,0.000665
71560,0.006029
71561,0.098825
71562,0.000439
71563,0.00664
71570,0.001744
71571,0.001373
71572,0.003112
71578,0.01595
71580,0.000345
71583,0.119753
71584,0.007293
71586,0.002429
71588,0.007917
71590,0.004378
71592,0.010546
71593,0.000787
71596,0.000595
71598,0.005737
71600,0.000841
71601,0.003711
71602,0.00241
71603,0.002911
71604,0.005209
71605,0.000386
71607,0.001401
71609,0.002191
71611,0.000821
71612,0.000684
71614,0.000837
71615,0.003128
71617,0.003321
71618,0.000859
71619,0.004312
71621,0.00345
71622,0.027102
71624,0.002183
71625,0.782886
71628,0.908918
71629,0.000748
71631,0.01521
71632,0.323757
71634,0.003371
71636,0.477075
71641,0.036545
71644,0.010204
71645,0.010527
71646,0.004986
71647,0.000905
71648,0.000479
71649,0.000652
71650,0.001558
71651,0.003263
71653,0.001488
71657,0.000901
71658,0.003766
71659,0.002273
71660,0.001395
71662,0.003809
71664,0.016094
71665,0.002235
71666,6.2e-05
71669,0.00871
71671,0.005268
71674,0.016962
71677,0.007145
71679,0.008409
71681,0.192972
71685,0.015277
71686,0.001786
71687,0.000143
71688,0.001375
71691,0.00145
71693,0.001411
71694,0.002439
71695,0.002126
71696,0.007286
71697,0.000655
71698,0.005334
71701,0.00252
71702,0.000946
71705,0.001004
71708,0.000764
71709,8.6e-05
71710,0.001833
71712,0.003112
71713,0.005553
71714,0.00059
71716,0.000587
71717,0.000166
71719,0.001598
71720,0.005403
71721,0.000932
71722,0.000871
71723,0.002925
71724,0.006604
71725,0.003375
71726,0.001812
71727,0.003759
71728,0.001599
71729,0.008797
71730,0.005244
71738,0.003345
71740,0.001092
71742,0.001106
71743,0.004137
71744,0.027772
71745,0.007738
71746,0.001214
71747,0.007434
71749,0.000244
71750,0.00025
71752,0.001922
71753,0.001652
71754,0.000958
71755,0.00017
71757,0.000845
71759,0.000533
71760,0.002863
71761,0.007371
71762,0.000595
71763,0.003501
71764,0.002655
71765,0.005863
71768,0.054007
71769,0.027917
71770,0.000657
71772,0.000313
71773,0.000351
71774,0.000514
71775,0.004365
71776,0.004363
71780,0.001812
71781,0.000827
71783,0.00053
71784,0.000555
71785,0.00325
71788,0.002106
71792,0.000895
71795,0.0211
71796,0.000624
71797,0.001672
71800,0.072207
71802,0.002813
71804,0.005467
71805,0.00136
71810,0.178058
71811,0.001875
71812,0.002532
71813,0.002896
71814,0.012252
71818,0.000989
71819,0.000491
71822,0.023284
71823,0.051597
71825,0.064085
71826,0.001217
71828,0.005079
71829,0.001318
71832,0.001767
71833,0.004802
71834,0.000311
71835,0.000353
71836,0.00093
71839,0.007631
71841,0.00046
71842,0.004991
71844,0.002288
71845,0.006637
71846,0.014791
71847,0.006163
71848,0.005065
71849,0.003237
71850,0.000695
71851,0.029745
71853,0.002044
71857,0.000691
71858,0.001239
71860,0.003117
71861,0.602163
71862,0.000872
71864,0.003035
71865,0.011195
71866,0.002859
71867,0.013063
71868,0.002006
71871,0.005178
71872,0.002071
71873,0.000445
71875,0.002148
71877,0.798913
71881,0.012078
71888,0.001875
71889,0.346958
71890,0.000569
71894,0.000316
71895,0.001474
71897,0.003191
71898,0.007997
71899,0.067005
71900,0.489318
71901,0.492011
71903,0.002429
71905,0.379009
71907,0.001428
71909,0.017
71910,0.003316
71911,0.000346
71913,0.000293
71915,0.002646
71917,0.002526
71920,0.700755
71921,0.002824
71922,0.008502
71924,0.001063
71925,0.582574
71929,0.002091
71930,0.000345
71931,0.000438
71932,0.002289
71935,0.001265
71938,0.004365
71939,0.004846
71942,0.002572
71943,0.011027
71944,0.000447
71945,0.002815
71946,0.006316
71948,0.001695
71950,0.002679
71951,0.004255
71953,0.007374
71955,0.000481
71957,0.00057
71958,0.004162
71960,0.008812
71961,0.002961
71962,0.005497
71965,0.010667
71966,0.003578
71969,0.005447
71972,0.012062
71976,0.003378
71977,0.001058
71980,0.001726
71981,0.003088
71983,0.00018
71984,0.003957
71985,0.000782
71986,0.001295
71994,0.018714
72000,0.0014
72002,0.006318
72003,0.005934
72005,0.00721
72007,0.000306
72011,0.002582
72012,0.000492
72013,0.000702
72015,0.001952
72016,0.001666
72017,0.001951
72020,0.0003
72022,0.003794
72023,0.002419
72024,0.00368
72025,0.001377
72029,0.004171
72030,0.001369
72031,0.003359
72033,0.000832
72036,0.009837
72037,0.003259
72038,0.001307
72039,0.006467
72042,0.006223
72044,0.000857
72046,0.001378
72048,0.026754
72050,0.023659
72051,0.004916
72053,0.003089
72054,0.003611
72055,0.001493
72056,0.002167
72057,0.006014
72058,0.001118
72059,0.089066
72060,0.000532
72061,0.001367
72064,0.013789
72067,0.008647
72069,0.000716
72071,0.000205
72072,0.001237
72073,0.000714
72074,5e-06
72075,0.03962
72077,0.001961
72079,0.001389
72082,0.433061
72084,0.610157
72086,0.00132
72087,0.000327
72088,0.001268
72089,0.000228
72090,0.002848
72091,0.00029
72093,0.004317
72094,0.000568
72095,0.000946
72096,0.008785
72097,0.000498
72098,0.000738
72099,0.000548
72100,0.00171
72102,0.000341
72104,0.00102
72105,0.003751
72106,0.000415
72107,0.000801
72108,0.029886
72109,0.001024
72110,0.022027
72112,0.01578
72113,0.00138
72114,0.051249
72116,0.001789
72119,3.8e-05
72121,0.001131
72122,0.000168
72125,0.003876
72126,0.051943
72127,0.002525
72128,0.000881
72129,0.000742
72130,0.016087
72135,0.0001
72137,0.001275
72138,0.002612
72139,0.000124
72141,0.001427
72142,0.002955
72143,0.004084
72144,0.000876
72145,0.00109
72146,0.001579
72147,0.001792
72148,0.004493
72149,0.000592
72150,0.003513
72151,0.004983
72152,0.001533
72154,0.002799
72155,0.001588
72156,0.000849
72157,0.003248
72158,0.006493
72159,0.003037
72160,0.00164
72162,0.005996
72163,0.000972
72164,0.000721
72165,0.002503
72167,0.00299
72170,0.012907
72172,0.002576
72173,0.001457
72175,0.004956
72177,0.003397
72180,0.004233
72182,0.000927
72183,0.001056
72194,0.001146
72196,0.013707
72197,0.001908
72200,0.001404
72202,0.00222
72204,0.005289
72206,0.001735
72207,0.002209
72208,0.015299
72209,0.001363
72210,0.005469
72211,0.005106
72212,0.00487
72213,0.002288
72214,0.000825
72215,0.001237
72217,5e-06
72218,0.000563
72219,0.003716
72220,0.005801
72223,0.001212
72229,0.000918
72230,0.00109
72233,0.001836
72236,0.002456
72237,0.022348
72239,0.200546
72242,0.006291
72243,0.029075
72246,0.000702
72247,0.011665
72248,0.012223
72249,0.001461
72252,0.010717
72253,0.006857
72255,0.011911
72256,0.014303
72257,0.002306
72260,0.017149
72261,0.000333
72262,0.025185
72263,0.000484
72265,0.002307
72266,0.007247
72267,0.006689
72270,0.000812
72272,0.011824
72273,0.013419
72274,0.008317
72275,0.003704
72276,0.00328
72280,0.000732
72289,0.000687
72290,0.000371
72293,0.002019
72295,0.002872
72297,0.077445
72298,0.000295
72300,0.000127
72302,0.002436
72307,0.010395
72308,0.004511
72309,0.021815
72310,0.005435
72311,0.005555
72312,0.020161
72313,0.000993
72314,0.00132
72315,0.000675
72321,0.00268
72322,0.009173
72324,0.006372
72325,0.005835
72326,0.004961
72327,0.018949
72328,0.016604
72329,0.003626
72332,0.0013
72336,0.004964
72340,0.000326
72341,0.14155
72342,0.000145
72344,0.004043
72347,0.801094
72349,0.001313
72352,0.004602
72353,0.001227
72354,0.001019
72359,0.061581
72360,0.008613
72365,0.723358
72366,0.003485
72367,0.001632
72368,0.005688
72370,0.007265
72371,0.001053
72372,0.819006
72374,0.003346
72375,0.002357
72376,0.000746
72377,0.000757
72378,0.002234
72379,0.003353
72380,0.011185
72381,0.002559
72384,0.005941
72386,0.002603
72390,0.017493
72392,0.002351
72393,0.001529
72395,0.003143
72396,0.001876
72400,0.003064
72401,0.002842
72403,0.00068
72404,0.011918
72405,0.001467
72406,0.002386
72408,0.006226
72410,0.001427
72411,0.012973
72414,0.001521
72415,0.016326
72418,0.001244
72422,0.004648
72428,0.005318
72429,0.004817
72430,0.001899
72431,0.000937
72432,0.002326
72435,0.04229
72436,0.001812
72439,0.003109
72442,0.001035
72443,0.004918
72447,0.002981
72448,0.006667
72450,0.027718
72456,0.002959
72457,0.079921
72458,0.009035
72461,0.001026
72463,0.000312
72464,0.000686
72465,0.009108
72467,0.032788
72468,0.002922
72471,0.012582
72474,0.002419
72476,0.006295
72477,0.345655
72479,0.002251
72480,7.6e-05
72481,0.004427
72482,0.00092
72483,0.001624
72485,0.058343
72487,0.005294
72490,0.003941
72492,0.578275
72495,0.001087
72498,0.007044
72499,0.705451
72502,0.004445
72507,0.00138
72510,0.001498
72511,0.002342
72512,0.002064
72513,0.000956
72516,0.002903
72517,0.001279
72518,0.010505
72521,0.008144
72523,0.010967
72525,0.000689
72527,0.008209
72528,0.009257
72530,0.004071
72532,0.014585
72535,0.001758
72537,0.000718
72540,0.002086
72543,0.003321
72545,0.01155
72547,0.001148
72550,0.001068
72553,0.000531
72556,0.005621
72557,0.00151
72559,0.002532
72560,0.000373
72562,2.7e-05
72564,0.001316
72565,0.00097
72566,0.009574
72567,0.005617
72569,0.004644
72572,0.00222
72573,0.013365
72574,0.002577
72576,0.006866
72578,0.005079
72579,0.005376
72581,0.000597
72584,0.006431
72587,0.00306
72590,0.663078
72593,0.004084
72594,0.00532
72597,0.00203
72599,0.004327
72603,0.008393
72607,0.012261
72611,0.004033
72613,0.00755
72615,0.002027
72622,0.002794
72623,0.002645
72624,0.001929
72626,0.009278
72627,0.001255
72628,0.215257
72629,0.000874
72630,0.000215
72631,0.000777
72632,0.009436
72633,0.011335
72636,0.000651
72637,0.006197
72641,0.006994
72642,0.627633
72643,0.002912
72646,0.013994
72648,0.000279
72649,0.000937
72654,0.004224
72655,0.002045
72657,0.51699
72658,0.000269
72659,0.000356
72660,0.035906
72661,0.002765
72662,0.001681
72663,0.008499
72664,0.003061
72668,0.004491
72669,0.003468
72670,0.000397
72671,0.000798
72672,0.003201
72674,0.001281
72683,0.00037
72684,0.001431
72687,0.94344
72688,0.003603
72690,0.007653
72691,0.002285
72693,0.002005
72695,0.000141
72696,0.003239
72698,0.035514
72699,0.019836
72707,0.032092
72708,0.000587
72712,0.018443
72715,0.001893
72716,0.284422
72717,0.001911
72719,0.014962
72720,0.127778
72721,0.004538
72722,0.003897
72723,0.387409
72724,0.162695
72729,0.002865
72738,0.002225
72739,0.009925
72741,0.001842
72742,0.006412
72743,0.003969
72744,0.008012
72745,0.001308
72749,0.004226
72750,0.004215
72752,0.002389
72756,0.005476
72758,0.42621
72761,0.013229
72762,0.001427
72764,0.002557
72770,0.015177
72776,0.073173
72777,0.00581
72780,0.001553
72782,0.492457
72784,0.002463
72786,0.011891
72789,0.003227
72791,0.002204
72793,0.000498
72797,0.001127
72800,0.000664
72801,0.002397
72802,0.00442
72806,0.002225
72807,0.003076
72811,0.002135
72812,0.003863
72813,0.000146
72818,0.000218
72820,0.004731
72821,0.141897
72822,0.004587
72825,0.000768
72828,0.00138
72829,0.010923
72831,0.0036
72833,0.003294
72837,0.000397
72839,0.002397
72840,0.008041
72844,0.003999
72846,0.027135
72848,0.007275
72849,0.004854
72850,0.000433
72852,0.003793
72853,0.000321
72854,0.000843
72855,0.002145
72856,0.336083
72857,0.000962
72858,0.033999
72859,0.0935
72861,0.006678
72863,0.731034
72864,0.000559
72865,0.000323
72866,0.000296
72870,0.98063
72871,0.003018
72872,0.001514
72874,0.001314
72876,0.003658
72877,0.001886
72878,0.034403
72880,0.000591
72883,0.001541
72884,0.001958
72887,0.003372
72889,0.006784
72890,0.001116
72893,0.014538
72899,0.035911
72900,0.054425
72902,0.002504
72903,0.006209
72904,0.01498
72905,0.016711
72913,0.016346
72914,0.011
72917,0.014374
72922,0.007174
72925,0.64704
72927,0.010218
72928,0.000167
72929,0.003313
72932,0.003104
72934,0.000676
72935,0.004579
72938,0.006497
72939,0.003572
72942,0.000826
72943,0.016942
72944,0.633181
72947,0.020075
72948,0.013846
72950,0.001571
72951,0.000639
72952,0.00074
72953,0.002789
72954,0.000896
72956,0.001967
72957,0.00171
72958,0.001317
72961,0.00234
72963,0.030948
72964,0.004506
72967,0.004355
72968,0.000803
72972,0.003329
72973,0.001533
72974,0.008979
72976,0.000813
72978,0.000752
72980,0.006729
72981,0.001159
72982,0.013617
72983,0.003454
72984,0.002411
72985,0.007476
72986,0.008052
72988,0.001789
72989,0.007341
72990,0.008241
72994,0.001555
72995,0.001147
72996,0.005598
72997,0.006535
72999,0.001795
73000,0.009614
73007,0.004974
73010,0.000631
73011,0.000337
73013,0.0015
73019,0.001284
73020,0.00594
73021,0.00452
73023,0.000986
73030,0.00142
73031,0.005186
73032,0.002274
73033,0.005206
73035,0.009488
73036,0.012429
73037,0.356114
73038,0.002024
73039,0.001183
73040,0.000523
73043,0.001664
73044,0.014851
73046,0.001366
73047,0.004806
73048,0.001549
73050,0.002553
73053,0.003153
73055,0.00892
73056,0.003872
73058,0.002229
73060,0.001911
73062,0.004192
73063,0.003172
73064,0.001445
73065,0.001015
73067,0.027872
73068,0.003258
73071,0.001198
73072,0.006676
73076,0.003261
73078,0.001155
73079,0.001802
73080,0.001696
73082,0.541268
73084,0.001381
73089,0.002928
73091,0.000876
73092,0.001334
73095,0.031229
73097,0.191076
73098,0.014041
73104,0.004542
73108,0.001422
73109,0.005632
73112,0.00553
73114,0.003649
73115,0.001318
73118,0.002479
73119,0.001944
73120,0.000365
73122,0.051
73125,0.008624
73126,0.001651
73127,0.001194
73129,0.002109
73131,0.000693
73132,0.001949
73136,0.002831
73137,0.056725
73141,0.003483
73142,0.002599
73144,0.002634
73145,0.002501
73146,0.023128
73148,0.002014
73149,0.001308
73151,0.001156
73152,0.002649
73153,0.001381
73154,0.00341
73161,0.001442
73162,0.002377
73164,0.000595
73166,0.006722
73167,0.010229
73168,0.000557
73169,0.002889
73170,0.001085
73171,0.001058
73173,0.001456
73175,0.009727
73176,0.012488
73177,0.001622
73180,0.007328
73184,0.002014
73186,0.001799
73187,0.004099
73189,0.008211
73193,0.010767
73194,0.001204
73195,0.004799
73196,0.000441
73197,0.006842
73199,0.004723
73201,0.00241
73203,3.1e-05
73207,0.000402
73208,0.001451
73211,0.005529
73213,0.438329
73218,0.000535
73220,0.014307
73225,0.000433
73226,0.015842
73228,0.006245
73229,0.00081
73232,0.001247
73235,0.932769
73242,0.002669
73243,0.000332
73246,0.004491
73248,0.007861
73250,0.005474
73252,0.000794
73253,0.000923
73254,0.002957
73255,0.000411
73257,0.003778
73258,0.00089
73265,0.003646
73273,0.00072
73275,0.555
73277,0.002048
73278,0.023526
73280,0.000547
73281,0.003369
73282,0.003933
73283,0.001953
73284,0.000641
73287,0.000933
73289,0.612198
73293,0.001634
73294,0.002557
73296,0.002181
73298,0.001906
73300,0.001539
73304,0.003222
73306,0.002946
73311,0.000588
73312,0.000773
73313,0.002684
73315,0.003586
73318,0.001579
73319,0.000859
73321,0.001407
73322,0.001938
73325,0.00162
73327,0.002834
73328,0.000385
73330,0.000706
73331,0.001001
73332,0.000511
73333,0.000505
73334,0.000497
73336,0.004627
73337,0.00614
73339,0.003352
73341,0.012078
73343,0.002039
73345,0.001266
73346,0.002241
73347,0.012358
73348,0.001764
73353,0.006122
73357,0.00195
73358,0.001162
73359,0.002735
73361,0.000543
73362,0.00044
73363,0.000227
73367,0.006879
73371,0.00147
73372,0.00062
73373,0.002755
73377,0.003589
73380,0.280085
73381,0.001607
73384,0.005075
73387,0.00067
73388,0.001107
73389,0.01458
73390,0.002604
73392,0.000266
73395,0.002132
73396,0.00562
73398,0.040484
73401,0.002149
73403,0.00301
73407,0.001165
73408,0.000626
73409,0.0043
73410,0.001458
73414,0.00327
73415,0.005835
73417,0.00142
73422,0.002581
73423,0.007337
73425,0.000545
73426,0.004966
73427,0.005143
73428,0.003335
73432,0.005339
73433,0.008269
73436,0.00053
73437,0.002159
73441,0.003466
73444,0.000895
73446,0.008738
73447,0.002933
73448,0.002475
73449,0.285625
73451,0.519942
73455,0.003287
73462,0.008043
73464,0.017048
73465,0.88237
73466,0.004237
73467,0.001564
73472,0.001224
73473,0.001203
73476,0.001429
73478,0.002658
73479,0.033597
73481,0.005931
73485,0.005058
73486,0.000704
73488,0.001667
73492,0.001197
73495,0.006909
73496,0.010804
73497,0.000722
73503,0.000391
73510,0.001065
73513,0.044343
73515,0.00779
73517,0.124467
73518,0.365146
73525,0.002076
73526,0.00196
73533,0.004618
73536,0.086652
73538,0.001436
73539,0.000967
73541,0.002276
73542,0.001011
73543,0.000776
73544,0.002231
73546,0.002474
73547,0.006947
73549,0.001042
73552,0.001068
73554,0.00809
73560,0.001121
73561,0.006122
73562,0.293524
73563,0.016424
73565,0.018413
73571,0.275713
73572,0.002204
73575,0.00267
73577,0.024238
73578,0.006811
73579,0.005187
73582,0.006525
73583,0.001472
73584,0.001495
73585,0.000975
73586,0.004069
73587,0.010175
73589,0.05692
73590,0.023695
73593,0.003097
73595,0.126666
73598,0.004424
73601,0.001747
73602,0.001713
73603,0.003244
73608,0.006593
73611,0.007081
73612,0.013138
73613,0.000646
73615,0.006597
73617,0.001235
73618,0.021445
73621,0.004951
73623,0.018305
73628,0.00238
73629,0.000782
73630,0.315676
73631,0.00579
73634,0.005574
73635,0.005253
73636,0.004311
73639,0.019554
73645,0.003082
73647,0.007332
73648,0.005107
73649,0.002499
73650,0.018662
73652,0.009746
73654,0.001401
73655,0.000852
73657,0.003425
73658,0.005857
73660,0.009073
73666,0.000993
